timestamp,UTC time,latitude,longitude,altitude,accuracy
1619622274238,2021-04-28T15:04:34Z,42.3689237293167,-71.10775387032416,14.373004913330078,65
1619622279224,2021-04-28T15:04:39Z,42.36892558812549,-71.10774702427727,14.372756958007812,65
1619622285238,2021-04-28T15:04:45Z,42.368936344909926,-71.10778082629153,14.372529983520508,65
1619622291239,2021-04-28T15:04:51Z,42.368889320972734,-71.1077765348907,14.373197555541992,65
1619622297242,2021-04-28T15:04:57Z,42.36890565771429,-71.10777375791547,14.365961074829102,65
1619622303238,2021-04-28T15:05:03Z,42.36891993279153,-71.10777611382913,14.368659973144531,65
1619622309237,2021-04-28T15:05:09Z,42.36892802139136,-71.10776156334013,14.368463516235352,65
1619622315242,2021-04-28T15:05:15Z,42.3689322806915,-71.10773538598919,14.368183135986328,65
1619622317703,2021-04-28T15:05:17Z,42.36892370606235,-71.10773145564673,14.359773635864258,65
1619622323223,2021-04-28T15:05:23Z,42.36893019761266,-71.10778771000383,14.424156188964844,65
1619622326123,2021-04-28T15:05:26Z,42.36891850193777,-71.1077805865486,14.344402313232422,65
1619622329700,2021-04-28T15:05:29Z,42.368914154610366,-71.10775677318387,14.157596588134766,65
1619622335228,2021-04-28T15:05:35Z,42.36890519057248,-71.10777077460051,14.261363983154297,65
1619623142551,2021-04-28T15:19:02Z,42.36886983078015,-71.1077253532066,14.525714874267578,65
1619623148620,2021-04-28T15:19:08Z,42.36886983078015,-71.1077253532066,14.525714874267578,65
1619623150132,2021-04-28T15:19:10Z,42.3688964174198,-71.10775506065337,14.525182723999023,65
1619623156258,2021-04-28T15:19:16Z,42.36891873627533,-71.10777966075743,14.509164810180664,65
1619623162265,2021-04-28T15:19:22Z,42.36890825731598,-71.10774532996227,14.50660514831543,65
1619623168263,2021-04-28T15:19:28Z,42.368906202040904,-71.10776247040639,14.50648307800293,65
1619623174265,2021-04-28T15:19:34Z,42.36890024177054,-71.10774494430107,14.513154983520508,65
1619623180257,2021-04-28T15:19:40Z,42.36888673515062,-71.10774188524347,14.480169296264648,65
1619623186267,2021-04-28T15:19:46Z,42.368898438547845,-71.1077502967245,14.479818344116213,65
1619623192267,2021-04-28T15:19:52Z,42.36890295622497,-71.10775476329614,14.46894645690918,65
1619623197272,2021-04-28T15:19:57Z,42.36892696607529,-71.10776522195732,14.468341827392578,65
1619623203263,2021-04-28T15:20:03Z,42.36890708643992,-71.10775092078211,14.465250015258787,65
1619623209266,2021-04-28T15:20:09Z,42.36892601960025,-71.10779513134122,14.29953384399414,65
1619626833606,2021-04-28T16:20:33Z,42.36887986281113,-71.10774139675091,14.586511611938477,65
1619627648999,2021-04-28T16:34:08Z,42.37131775238696,-71.13484609495548,-0.2960649849846959,4.818320506736577
1619627649999,2021-04-28T16:34:09Z,42.37131505729493,-71.13484516848266,-0.21630188170820475,4.825801015036351
1619627650999,2021-04-28T16:34:10Z,42.37131714717818,-71.13484436328032,0.2593794083222747,4.832357389602041
1619627651999,2021-04-28T16:34:11Z,42.371319627781304,-71.13484387113625,0.15916351042687893,4.824390037205372
1619627652999,2021-04-28T16:34:12Z,42.371320832497666,-71.13484211240528,0.05709710530936718,4.825629066383937
1619627653999,2021-04-28T16:34:13Z,42.371322589369726,-71.13484137913476,0.08310909382998943,4.8233163474842256
1619627654999,2021-04-28T16:34:14Z,42.37132160109736,-71.13484343743269,-0.11918184347450732,4.820157082069953
1619627655999,2021-04-28T16:34:15Z,42.37132220842666,-71.13484331252486,0.23614831920713183,4.815098073845635
1619627656999,2021-04-28T16:34:16Z,42.37132107137672,-71.13484240815595,0.21114010829478505,4.814689517747368
1619627657999,2021-04-28T16:34:17Z,42.37131323592523,-71.13484264862699,0.28790593333542347,4.81462955469359
